"(父） ASIN","（子）ASIN","商品名称","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订购数量 – B2B","订单商品数量转化率","商品转化率 – B2B","已订购商品销售额","已订购商品的销售额 – B2B","订单商品种类数","订单商品总数 – B2B"
"B0778FLKXR","B076STX89V","Veste Imperméable 3 en 1 avec Coupe-vent et Polaire pour Homme S Noir","5","0.06%","7","0.06%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0778FLKXR","B076TX4SHR","Veste Imperméable 3 en 1 à Capuche Coupe Pluie et Vent pour Homme XL Bleu claire","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0778FLKXR","B076V1DD4V","Veste Imperméable 3 en 1 à Capuche Coupe Pluie et Vent pour Homme M Rouge","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0778FLKXR","B076V2LZMV","Veste Imperméable 3 en 1 à Capuche Coupe Pluie et Vent pour Homme XXL Rouge","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0778FLKXR","B076V38YVK","Mocotono Veste Imperméable 3 en 1 à Capuche Coupe Pluie et Vent pour Homme L Rouge","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€26.00","€0.00","1","0"
"B0778FLKXR","B076V3BZ78","Veste Imperméable 3 en 1 à Capuche Coupe Pluie et Vent pour Homme S Bleu","2","0.02%","2","0.02%","100%","1","0","50.00%","0.00%","€26.00","€0.00","1","0"
"B0778FLKXR","B076V493NG","Veste Imperméable 3 en 1 à Capuche Coupe Pluie et Vent pour Homme S Rouge","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0778FLKXR","B076V61D2W","Veste Imperméable 3 en 1 à Capuche Coupe Pluie et Vent pour Homme S Bleu claire","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B077X8HSY1","B07717NFRR","Pantalon Chino en Velours Côtelés Coupe Droite pour Homme Marron foncé","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B077X8HSY1","B077187SV2","Pantalon Chino en Velours Côtelés Coupe Droite pour Homme Marron foncé","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B077X8HSY1","B07718J21H","Pantalon Chino en Velours Côtelés Coupe Droite pour Homme Marron foncé","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B077X8HSY1","B077199F5W","Pantalon Chino en Velours Côtelés Coupe Droite pour Homme Noir","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B077X8HSY1","B0771B3THS","Pantalon Chino en Velours Côtelés Coupe Droite pour Homme Beige foncé","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B077X8HSY1","B0771CQ6J5","Pantalon Chino en Velours Côtelés Coupe Droite pour Homme Vert foncé","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B077X8HSY1","B0771CSCYF","Pantalon Chino en Velours Côtelés Coupe Droite pour Homme Beige foncé","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B077X8HSY1","B0771D9MF3","Pantalon Chino en Velours Côtelés Coupe Droite pour Homme Bleu foncé","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B077X8HSY1","B0771QRD74","Pantalon Chino en Velours Côtelés Coupe Droite pour Homme Marron foncé","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0772MW9Z5","B0772MW9Z5","Summer Mae Robe Sexy Maxi Longue Cintrée à 3/4 Manches Col V pour Femme","9","0.10%","10","0.09%","10%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0774KKR4H","B0774KKR4H","Blouson Garçon Zippée Capuche Doublée Polaire Agé 2-16 ans","15","0.17%","16","0.14%","6%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078VL84ZD","B0776PGKY4","Moulinets de Pêche en Métal à la Carpe 9 + 1BB Roulements à Billes Gauche/Droit Interchangeable KS3000","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B077X8HSY1","B077X8HSY1","Pantalon Chino en Velours Côtelés Coupe Droite pour Homme","11","0.13%","12","0.11%","8%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HGCJPF","B077XD9CYP","Pull Col V Bicolore Motif Géométrique Manche Longue pour Homme, S Bleu","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HGCJPF","B077XF2ZRG","Pull Col V Coupe Ajustée Motif Géométrique Manche Longue pour Homme,XL Gris profonde","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HGCJPF","B077XGKMY5","Pull Col V Coupe Ajustée Motif Géométrique Manche Longue pour Homme,M Gris claire","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075JBD7YT","B0787THW9D","Pull Uni en Cotone à Col Rond et Manche Longue pour Homme M Vert","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075JCK82Q","B0787WKVPV","Mocotono Pull en Maille Uni Col V Manche Longue pour Homme XL Vert","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HZL3ZG","B0788K3H99","Mocotono Polo Uni Elégant à Manche Longue et Col Mao pour Homme, 2XL Bleu","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HZL3ZG","B0788K4417","Mocotono Polo Uni Elégant à Manche Longue et Col Mao pour Homme, 2XL Gris","1","0.01%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HZL3ZG","B0788KFZ7Y","Mocotono Polo Uni Elégant à Manche Longue et Col Mao pour Homme, S Gris","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B0788KNR69","Pull Uni en Cotone à Col Rond et Manche Longue pour Homme","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€14.90","€0.00","1","0"
"B078HZL3ZG","B0788LHPGK","Polo Uni Elégant à Manche Longue et Col Mao pour Homme, XL Blanc","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B0788MPWXH","Pull Uni en Cotone à Col Rond et Manche Longue pour Homme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HZL3ZG","B0788MQ753","Mocotono Polo Uni Elégant à Manche Longue et Col Mao pour Homme, S Rouge","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HZL3ZG","B0788MSRBP","Mocotono Polo Uni Elégant à Manche Longue et Col Mao pour Homme, 2XL Blanc","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HGCJPF","B078HGCJPF","Pull Col V Coupe Ajustée Manche Longue Motif Géométrique pour Homme","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078HZL3ZG","B078HZL3ZG","Mocotono Polo Uni Elégant à Manche Longue et Col Mao pour Homme","15","0.17%","20","0.18%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0792RW3F4","B078LTW124","Mocotono Pull Uni en Maille à Col Camionneur Zippé pour Homme, S Gris sombre","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0792RW3F4","B078M3WKVL","Mocotono Pull Uni en Maille à Col Camionneur Zippé pour Homme, S Beige","6","0.07%","7","0.06%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0792RW3F4","B078M4Y66L","Pull Uni en Maille à Col Camionneur Zippé pour Homme, S Gris claire","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0792RW3F4","B078M6S3S5","Mocotono Pull Uni en Maille à Col Camionneur Zippé pour Homme, S Rouge","8","0.09%","12","0.11%","92%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078SQY3HT","B078NC5QP5","Sweat-Shirt Casual Uni à Capuche Hoodie Manche Longue pour Homme L Noir","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078W13ZDG","B078NC743L","Mocotono T-shirt Uni en Coton à Manches Courtes et Col Rond pour Homme XL Bleu","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078W13ZDG","B078NC7H6J","Mocotono T-shirt Uni en Coton à Manches Courtes et Col Rond pour Homme S Rose","2","0.02%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078SQY3HT","B078NK4W3P","Mocotono Sweat-shirt Casual Uni à Capuche Hoodie Manche Longue pour Homme S Bleu marine","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078W13ZDG","B078NL2T3C","T-Shirt Uni en Coton à Manches Courtes et Col Rond pour Homme L Gris","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078W13ZDG","B078NLBWP9","Mocotono T-shirt Uni en Coton à Manches Courtes et Col Rond pour Homme XL Vert","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078W13ZDG","B078NLC7FW","Mocotono T-shirt Uni en Coton à Manches Courtes et Col Rond pour Homme XL Blanc","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078W13ZDG","B078NLM1VP","Mocotono T-shirt Uni en Coton à Manches Courtes et Col Rond pour Homme L Vert","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078W13ZDG","B078NLMD27","T-Shirt Uni en Coton à Manches Courtes et Col Rond pour Homme XL Violet","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078W13ZDG","B078NLVTCY","Mocotono T-shirt Uni en Coton à Manches Courtes et Col Rond pour Homme L Violet","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078SQY3HT","B078NNDRK2","Sweat-shirt Casual Uni à Capuche Hoodie Manche Longue pour Homme M Noir","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078W13ZDG","B078NPD43D","T-shirt Uni en Coton à Manches Courtes et Col Rond pour Homme L Blanc","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078W13ZDG","B078NPDWH9","T-Shirt Uni en Coton à Manches Courtes et Col Rond pour Homme XL Rose","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€12.99","€0.00","1","0"
"B078W13ZDG","B078NPXG2D","T-Shirt Uni en Coton à Manches Courtes et Col Rond pour Homme M Rose","1","0.01%","2","0.02%","100%","1","0","100.00%","0.00%","€12.99","€0.00","1","0"
"B078SQY3HT","B078NPY3QQ","Mocotono Sweat-shirt Casual Uni à Capuche Hoodie Manche Longue pour Homme M Rose","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B078VZD77Q","Chemise Unie à Manches Courtes Regular Fit Poche Poitrine pour Homme, S Blanc","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078VZHXDQ","B078VZHXDQ","Chemise Unie à Manches Courtes Regular Fit Poche Poitrine pour Homme, S Bleu","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078W13ZDG","B078W13ZDG","Mocotono T-shirt Uni en Coton à Manches Courtes et Col Rond pour Homme","5","0.06%","5","0.04%","20%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B078W14YQ1","Chemise Unie à Manches Courtes Regular Fit Poche Poitrine pour Homme, L Jaune","7","0.08%","9","0.08%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B078W1D7HX","B078W1D7HX","Chemise Unie à Manches Courtes Regular Fit Poche Poitrine pour Homme, S Gris","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B078W1D7HX","Chemise Unie à Manches Courtes Regular Fit Poche Poitrine pour Homme, S Gris","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B078W1DC69","Chemise Unie à Manches Courtes Regular Fit Poche Poitrine pour Homme, M Noir","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€18.50","€0.00","1","0"
"B078W1JJNK","B078W1JJNK","Mocotono Chemise Unie à Manches Courtes Regular Fit Poche Poitrine pour Homme, L Gris","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S6JZC5","B078W1JJNK","Mocotono Chemise Unie à Manches Courtes Regular Fit Poche Poitrine pour Homme, L Gris","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B07916VJSL","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Jaune/Blanc/Bleu M","3","0.03%","4","0.04%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079GTX7WH","B079DHYLHJ","Blouson Zippée Imperméable avec Doublure Polaire et Capuche pour Homme, L Bleu","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079GTX7WH","B079DKDWVR","Blouson Zippée Imperméable avec Doublure Polaire et Capuche pour Homme, M Noir","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079GTX7WH","B079DKN4P2","Blouson Zippée Imperméable avec Doublure Polaire et Capuche pour Homme, L Gris","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079GTX7WH","B079DL7546","Blouson Zippée Imperméable avec Doublure Polaire et Capuche pour Homme, L Noir","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079GTX7WH","B079GTX7WH","Blouson Zippée Imperméable avec Doublure Polaire et Capuche pour Homme","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07BF4G3QR","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme","7","0.08%","14","0.13%","100%","3","0","42.86%","0.00%","€59.97","€0.00","3","0"
"B07D4DNWL9","B07BF4PZNM","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme","10","0.12%","16","0.14%","100%","3","0","30.00%","0.00%","€59.97","€0.00","3","0"
"B07D4DNWL9","B07BF5WQLC","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme","7","0.08%","11","0.10%","100%","2","0","28.57%","0.00%","€39.98","€0.00","2","0"
"B07D4DNWL9","B07BF7VGLY","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme","152","1.76%","237","2.13%","86%","4","0","2.63%","0.00%","€79.96","€0.00","4","0"
"B07D4DNWL9","B07BF8D3F3","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme","5","0.06%","11","0.10%","100%","2","0","40.00%","0.00%","€39.98","€0.00","2","0"
"B07D4DSS18","B07BF8YLD9","Maillot de Bain de Grossesse Tankini Rayé Imprimé 2 Pièces pour Femme Bleu XXL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07BN6FTSH","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme Bleu M","8","0.09%","8","0.07%","88%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07BN7FD7X","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme","5","0.06%","8","0.07%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07BN7NV8W","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme","6","0.07%","6","0.05%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07BN88HNY","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme Vert L","4","0.05%","4","0.04%","75%","1","0","25.00%","0.00%","€21.99","€0.00","1","0"
"B07D4DNWL9","B07BN8FJZC","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme Bleu XL","7","0.08%","8","0.07%","88%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07BN8MMJW","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme Rose S","13","0.15%","14","0.13%","36%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07BN97SPJ","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme Vert XL","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07BN9R4QM","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme Rose M","4","0.05%","8","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07BNB2LLD","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme Vert S","18","0.21%","20","0.18%","20%","1","0","5.56%","0.00%","€21.99","€0.00","1","0"
"B07D4DNWL9","B07BNB9CHB","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme Rose L","1","0.01%","2","0.02%","100%","1","0","100.00%","0.00%","€21.99","€0.00","1","0"
"B07D4DNWL9","B07BNBHNVF","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme Bleu L","11","0.13%","13","0.12%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07BNBKN9G","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme","19","0.22%","23","0.21%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07BNCNSKL","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme","7","0.08%","10","0.09%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07BNCRLPT","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme Vert M","5","0.06%","7","0.06%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKWBTGQ","B07C1NVBFQ","Summer Mae Femme Bikini Sexy à Rayures avec Rembourrage Retirable Rayures Rose M","1","0.01%","3","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKWBTGQ","B07C1P3KBF","Summer Mae Femme Bikini Sexy à Rayures avec Rembourrage Retirable Rayures Noir S","4","0.05%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKWBTGQ","B07C2535TF","Summer Mae Femme Bikini Sexy à Rayures avec Rembourrage Retirable Rayures Rose S","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07C9242NH","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme Bleu S","15","0.17%","15","0.13%","47%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKWBTGQ","B07CBTX77P","Summer Mae Femme Bikini Sexy à Rayures avec Rembourrage Retirable Rayures Bleu L","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€19.99","€0.00","1","0"
"B07CKWBTGQ","B07CBVSYCH","Summer Mae Femme Bikini Sexy à Rayures avec Rembourrage Retirable Rayures Bleu M","1","0.01%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07CCMZTHC","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme","4","0.05%","4","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4DNWL9","B07CCN4Z6Q","Maillot de Bain Grossesse de Maternité Tankini 2 Pièces Motif Floral pour Femme Bleu XXL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKWBTGQ","B07CF784BM","Summer Mae Femme Bikini Sexy à Rayures avec Rembourrage Retirable Rayures Bleu S","8","0.09%","9","0.08%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKWBTGQ","B07CF83XC5","Summer Mae Femme Bikini Sexy à Rayures avec Rembourrage Retirable Rayures Rose L","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€19.99","€0.00","1","0"
"B07CKWBTGQ","B07CKWBTGQ","Summer Mae Femme Bikini Sexy à Rayures avec Rembourrage Retirable","3","0.03%","5","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM2NQCQ","B07CLSGRWY","Summer Mae Femme Maillot de Bain Une Pièce Grande Taille Style Robe Noir XXXL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B07CLSMWDL","Summer Mae Femme Maillot de Bain Une Pièce Col Rond avec Son Décolleté en Mesh Bordeaux XL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM2NQCQ","B07CLSPV2K","Summer Mae Femme Maillot de Bain Une Pièce Grande Taille Style Robe avec Imprimés Florals Vert L","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM74DT8","B07CLSVW8C","Summer Mae Bikini Vintage Taille Haute pour Femme Blanc XL","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€16.99","€0.00","1","0"
"B07CM9TQM9","B07CLT2QCX","Summer Mae Femme Maillot de Bain Une Pièce Col Rond avec Son Décolleté en Mesh Bleu Marine XXL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B07CLT7JL2","Summer Mae Femme Maillot de Bain Une Pièce Col Rond avec Son Décolleté en Mesh Bordeaux L","4","0.05%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM2NQCQ","B07CLVGYTP","Summer Mae Femme Maillot de Bain Une Pièce Grande Taille Style Robe avec Imprimés Florals Bleu Marine M","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM2NQCQ","B07CLWJB9R","Summer Mae Femme Maillot de Bain Une Pièce Grande Taille Style Robe avec Imprimés Florals Noir XXXL","2","0.02%","6","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B07CLWY3VJ","Summer Mae Femme Maillot de Bain Une Pièce Col Rond avec Son Décolleté en Mesh Bordeaux S","12","0.14%","13","0.12%","15%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CLX3G72","B07CLX3G72","Summer Mae Maillot de Bain 1 Pièce Sexy Pin up pour Femme","3","0.03%","4","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B07CLZ4S38","Summer Mae Femme Maillot de Bain Une Pièce Col Rond avec Son Décolleté en Mesh Bordeaux M","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B07CLZ8GD9","Summer Mae Femme Maillot de Bain Une Pièce Col Rond avec Son Décolleté en Mesh Bordeaux XXL","4","0.05%","6","0.05%","100%","1","0","25.00%","0.00%","€19.99","€0.00","1","0"
"B07CM9TQM9","B07CLZKYBR","Summer Mae Femme Maillot de Bain Une Pièce Col Rond avec Son Décolleté en Mesh Noir S","16","0.18%","27","0.24%","70%","1","0","6.25%","0.00%","€28.99","€0.00","1","0"
"B07CM2NQCQ","B07CLZL6LR","Summer Mae Femme Maillot de Bain Une Pièce Grande Taille Style Robe Vert XXXL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B07CLZQGDL","Summer Mae Femme Maillot de Bain Une Pièce Col Rond avec Son Décolleté en Mesh Noir XXL","9","0.10%","10","0.09%","100%","1","0","11.11%","0.00%","€28.99","€0.00","1","0"
"B07CLZYJ7Q","B07CLZYJ7Q","Summer Mae Femme Tankini Style Débardeur avec Rayures Horizontal","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B07CM18W2C","Summer Mae Femme Maillot de Bain Une Pièce Col Rond avec Son Décolleté en Mesh Noir XL","7","0.08%","16","0.14%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B07CM1S16H","Summer Mae Femme Maillot de Bain Une Pièce Col Rond avec Son Décolleté en Mesh Bleu Marine L","4","0.05%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B07CM1WHZ4","Summer Mae Femme Maillot de Bain Une Pièce Col Rond avec Son Décolleté en Mesh Bleu Marine M","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM74DT8","B07CM2B6BD","Summer Mae Bikini Vintage Taille Haute pour Femme Blanc S","1","0.01%","1","0.01%","100%","1","0","100.00%","0.00%","€16.99","€0.00","1","0"
"B07CM2NQCQ","B07CM2NQCQ","Summer Mae Femme Maillot de Bain Une Pièce Grande Taille Style Robe avec Imprimés Florals","13","0.15%","14","0.13%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CYJXNWP","B07CM2Q4Y8","Summer Mae Femme Bikini Taille Haute à Volants et Sans Bretelles Violet L","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B07CM3XK19","Summer Mae Femme Maillot de Bain Une Pièce Col Rond avec Son Décolleté en Mesh Noir M","4","0.05%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CYJXNWP","B07CM67JFY","Summer Mae Femme Bikini Taille Haute à Volants et Sans Bretelles Noir S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B07CM67KVB","Summer Mae Femme Maillot de Bain Une Pièce Col Rond avec Son Décolleté en Mesh Bleu Marine S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B07CM69DS4","Summer Mae Femme Maillot de Bain Une Pièce Col Rond avec Son Décolleté en Mesh Bleu Marine XL","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CYJXNWP","B07CM6VKPF","Summer Mae Femme Bikini Taille Haute à Volants et Sans Bretelles Violet S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
