Merchant SKU	Fulfilment Network SKU	ASIN	Title	Condition	Price	MFN Listing Exists	MFN Fulfillable Qty	AFN Listing Exists	AFN Warehouse Qty	AFN Fulfillable Qty	AFN Unsellable Qty	AFN Encumbered Qty	AFN Total Qty	Volume	AFN Inbound Working Qty	AFN Inbound Shipped Qty	AFN Inbound Receiving Qty
LYQ-NA1010-B0-XS	X001E1845N	B01M7XMBP9	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XS Blue	New	40.00	No		Yes	4	4	0	0	4	1342.1	0	0	0
LYQ-NA1010-G0-2X	X001F1PUYF	B01MRR4GGW	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress 2X Green	New	40.00	No		Yes	2	2	0	0	2	1506.3	0	0	0
LYQ-NA1010-G0-M	X001F2BQA1	B01MQPQHB5	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress M Green	New	40.00	No		Yes	5	5	0	0	5	1579.88	0	0	0
LYQ-NA1010-G0-S	X001F29OGJ	B06XZ3WZ4S	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress S Green	New	40.00	No		Yes	1	1	0	0	1	1506.3	0	0	0
LYQ-NA1010-G0-XL	X001F1CYBH	B01N1LZPE7	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XL Green	New	40.00	No		Yes	0	0	0	0	0	1506.3	0	0	0
LYQ-NA1010-G0-XS	X001F2BQ9H	B01MQPQALH	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XS Green	New	40.00	No		Yes	1	1	0	0	1	1506.3	0	0	0
LYQ-NA1010-G7-L	X001KNPQRJ	B06XZ37QQM	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress L Army Green	New	40.00	No		Yes	0	0	0	0	0	2699.93	0	0	0
LYQ-NA1010-G7-M	X001E2MRXH	B01MS11D3B	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress M Army Green	New	40.00	No		Yes	3	3	0	0	3	1506.3	0	0	0
LYQ-NA1010-G7-S	X001E33NNT	B01MZ3GE8A	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress S Army Green	New	40.00	No		Yes	9	9	0	0	9	2255.02	0	0	0
LYQ-NA1010-G7-XL	X001E2MRTL	B06XZ42T58	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XL Army Green	New	40.00	No		Yes	15	15	0	0	15	2079.52	0	0	0
LYQ-NA1010-G7-XS	X001HGPT0N	B01MS11C7L	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XS Army Green	New	40.00	No		Yes	8	8	0	0	8	1506.3	0	0	0
LYQ-NA1010-K0-2X	X001DNN7QX	B01LAURHU4	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress 2X Black	New	40.00	No		Yes	3	3	0	0	3	3956.33	0	0	0
LYQ-NA1010-K0-L	X001DNNJU7	B01KO0SCAA	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress L Black	New	40.00	No		Yes	4	4	0	0	4	1506.3	0	0	0
LYQ-NA1010-K0-M	X001DO08VT	B01KO0SBH4	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress M Black	New	40.00	No		Yes	2	1	1	0	2	1506.3	0	0	0
LYQ-NA1010-K0-S	X001DNRU61	B01KO0SAIE	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress S Black	New	40.00	No		Yes	7	7	0	0	7	1884.84	0	0	0
LYQ-NA1010-K0-XL	X001DNNJWF	B01KO0SDBI	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress XL Black	New	40.00	No		Yes	4	3	0	1	4	1506.3	0	0	0
LYQ-NA1010-K0-XS	X001DOTZC7	B01KO0S9LM	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress XS Black	New	40.00	No		Yes	0	0	0	0	0	1506.3	0	0	0
LYQ-NA1010-KQ-2X	X001K1XPIN	B01N1X1M4J	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress 2XL Khaki	New	40.00	No		Yes	2	2	0	0	2	1506.3	0	0	0
LYQ-NA1010-KQ-M	X001KNQ1YB	B01N2YLI1M	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress M Khaki	New	40.00	No		Yes	0	0	0	0	0	1506.3	0	0	0
LYQ-NA1010-KQ-S	X001KNQ1DH	B06XZ2GBMX	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress S Khaki	New	40.00	No		Yes	3	3	0	0	3	1506.3	0	0	0
LYQ-NA1010-KQ-XL	X001F3MZLT	B01NH0M9O4	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XL Khaki	New	40.00	No		Yes	8	8	0	0	8	1596.59	0	0	0
LYQ-NA1010-KQ-XS	X001F1PUYZ	B01MT3RUVQ	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XS Khaki	New	40.00	No		Yes	1	1	0	0	1	1506.3	0	0	0
LYQ-NA1010-N0-2X	X001EAM09P	B01M6UNN0N	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress 2XL Brown	New	40.00	No		Yes	6	6	0	0	6	1506.3	0	0	0
LYQ-NA1010-N0-L	X001E27O49	B01M59507R	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress L Brown	New	40.00	No		Yes	3	3	0	0	3	1506.3	0	0	0
LYQ-NA1010-N0-M	X001EA5IUN	B01M22DT7M	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress M Brown	New	40.00	No		Yes	4	4	0	0	4	2180.63	0	0	0
LYQ-NA1010-N0-S	X001EAMXU1	B01M59530X	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress S Brown	New	40.00	No		Yes	3	3	0	0	3	1506.3	0	0	0
LYQ-NA1010-N0-XL	X001EA5F2T	B01M7NHI4J	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XL Brown	New	40.00	No		Yes	10	10	0	0	10	1506.3	0	0	0
LYQ-NA1010-N0-XS	X001EAE8TZ	B01M22DUD3	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XS Brown	New	40.00	No		Yes	10	10	0	0	10	1506.3	0	0	0
LYQ-NA1010-P0-2X	X001DNNSMB	B01LAURFZ6	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress 2XL	New	40.00	No		Yes	12	12	0	0	12	1506.3	0	0	0
LYQ-NA1010-P0-L	X001FX14JD	B017X47WOW	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress L	New	40.00	No		Yes	12	12	0	0	12	806.24	0	0	0
LYQ-NA1010-P0-M	X001DNN7R7	B017X47VLQ	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress M	New	40.00	No		Yes	8	8	0	0	8	2199.96	0	0	0
LYQ-NA1010-P0-S	X001DNNDC1	B017X47UK8	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress S	New	40.00	No		Yes	13	13	0	0	13	1553.99	0	0	0
LYQ-NA1010-P0-XL	X001DNQBFR	B01BCZBKJ6	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress XL	New	40.00	No		Yes	16	16	0	0	16	1506.3	0	0	0
LYQ-NA1010-P0-XS	X001DNN7QD	B017X47TA4	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress XS	New	40.00	No		Yes	6	6	0	0	6	1506.3	0	0	0
LYQ-NA1010-R0-L	X001GSXGDJ	B06XYQKYNP	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress L Red	New	40.00	No		Yes	10	10	0	0	10	1506.3	0	0	0
LYQ-NA1010-R0-M	X001ESZAXP	B01N9LAAEZ	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress M Red	New	40.00	No		Yes	1	1	0	0	1	1506.3	0	0	0
LYQ-NA1010-R0-S	X001GTX1TH	B06XZ4THHH	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress S Red	New	40.00	No		Yes	2	2	0	0	2	1506.3	0	0	0
LYQ-NA1010-R0-XL	X001ESDDW5	B01MT2QB36	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XL Red	New	40.00	No		Yes	1	1	0	0	1	1410.11	0	0	0
LYQ-NA1010-R0-XS	X001ESZ3VT	B01N5J3B2Z	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XS Red	New	40.00	No		Yes	3	3	0	0	3	1506.3	0	0	0
LYQ-NA1010-W0-2X	X001DNNDBR	B01LAURKNS	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress 2XL White	New	40.00	No		Yes	9	9	0	0	9	1506.3	0	0	0
LYQ-NA1010-W0-L	X001DNNSM1	B01KO0SCQE	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress L White	New	40.00	No		Yes	5	5	0	0	5	1506.3	0	0	0
LYQ-NA1010-W0-M	X001DNNJW5	B01KO0SBKQ	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress M White	New	40.00	No		Yes	5	5	0	0	5	2671.75	0	0	0
LYQ-NA1010-W0-XL	X001DNRKNT	B01KO0SDZY	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XL White	New	40.00	No		Yes	1	1	0	0	1	1506.3	0	0	0
LYQ-NA1010-W0-XS	X001DOTZCR	B01KO0S9JO	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress XS White	New	40.00	No		Yes	8	8	0	0	8	1506.3	0	0	0
LYQ-NA1010-Z0-2X	X001F1D4IT	B06XYRGGZJ	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress 2XL Violet	New	40.00	No		Yes	9	9	0	0	9	1506.3	0	0	0
LYQ-NA1010-Z0-L	X001F1CSNL	B01NCE22FH	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress L Violet	New	40.00	No		Yes	8	8	0	0	8	1506.3	0	0	0
LYQ-NA1010-Z0-S	X001F1D4JD	B01N0KISRL	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress S Violet	New	40.00	No		Yes	5	5	0	0	5	1506.3	0	0	0
LYQ-NA1010-Z0-XL	X001F1LI5P	B01N7BWCPD	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XL Violet	New	40.00	No		Yes	7	7	0	0	7	1506.3	0	0	0
LYQ-NA1010-Z0-XS	X001F29OFZ	B06XZ37ZL7	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XS Violet	New	40.00	No		Yes	9	9	0	0	9	1506.3	0	0	0
LYQ-TW03-B0-L	X001L5KXZ1	B0761N6S5X		Unknown					0	0	0	0	0		0	0	0
LYQ-TW03-B0-M	X001L5LIVT	B0761PH68H		Unknown					0	0	0	0	0		0	0	0
LYQ-TW03-B0-S	X001L5M7OL	B0761M3L7V		Unknown					0	0	0	0	0		0	0	0
LYQ-TW03-B0-XL	X001L56HUV	B0761K63CJ		Unknown					0	0	0	0	0		0	0	0
LYQ-TW03-B0-XXL	X001L5LBCZ	B0761LYXTF		Unknown					0	0	0	0	0		0	0	0
LYQ-TW03-K0-L	X001L52H3H	B0761FG333		Unknown					0	0	0	0	0		0	0	0
LYQ-TW03-K0-M	X001L5LBCP	B0761P5YXS		Unknown					0	0	0	0	0		0	0	0
LYQ-TW03-K0-S	X001L5KXZB	B0761MJRYY		Unknown					0	0	0	0	0		0	0	0
LYQ-TW03-K0-XL	X001L56HV5	B0761PSCCK		Unknown					0	0	0	0	0		0	0	0
LYQ-TW03-K0-XXL	X001L5LIW3	B0761Q9QJD		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-E0-L	X001L5O74T	B0761SMDWQ		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-E0-M	X001L571B5	B0761LQ5W9		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-E0-S	X001L58UND	B0761MXNVR		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-E0-XL	X001L571BP	B0761NC3P1		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-K0-L	X001L58V4L	B0761PJTSG		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-K0-M	X001L571BF	B0761N692Z		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-K0-S	X001L58UF1	B0761NBQX3		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-K0-XL	X001L58UFB	B0761N43R9		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-R0-L	X001L58V0Z	B0761N78N6		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-R0-M	X001L58V4V	B0761PZ9VT		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-R0-S	X001L5O753	B0761MXFZ8		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-R0-XL	X001L5NNW1	B0761Q7ZKZ		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-ZL-L	X001L571AV	B0761SCWXR		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-ZL-M	X001L5N4Z7	B0761LFRQT		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-ZL-S	X001L5NNWB	B0761WK98H		Unknown					0	0	0	0	0		0	0	0
LYQ-YY05-ZL-XL	X001L5N4YX	B0761RS5MS		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1188-K0-L	X001JDXI75	B074NZB3MT		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1188-K0-M	X001JDUXZF	B074P11YWV		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1188-P0-M	X001K6BDC3	B074NZ9LYJ		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1188-W0-M	X001JDXPWD	B074P13QDF		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1199-K0-2XL	X001JQA50Z	B074QL1QVT		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1199-K0-M	X001JQY18R	B074QHQRQQ		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1199-K0-S	X001JQXSVD	B074QLQ4DS		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1199-P0-L	X001KYBVPJ	B074QP1DST		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1199-P0-M	X001KYBVZ9	B074QFYGPH		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1199-P0-S	X001KYIASZ	B074QNYZSK		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1199-W0-M	X001JR0AYF	B074QPYPF3		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1199-W0-S	X001JQQZF9	B074QJK8N4		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1199-ZL-2XL	X001KYBUV9	B074QN5TGR		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1199-ZL-M	X001KYJ70F	B074QLSSPL		Unknown					0	0	0	0	0		0	0	0
LYQ-ZQ-1199-ZL-S	X001KXVNZ3	B074QNFQTY		Unknown					0	0	0	0	0		0	0	0
LYQ2015B0	X000ZCD38Z	B01BY03I8K		Unknown					0	0	0	0	0		0	0	0
LYQ2015FB	X000ZCD38P	B01BY03J3O		Unknown					0	0	0	0	0		0	0	0
LYQ2015G0	X000ZCD385	B01BY03FEM		Unknown					0	0	0	0	0		0	0	0
LYQ2015K0	X000ZCD36R	B01BY03G96		Unknown					0	0	0	0	0		0	0	0
LYQ2015P0	X000ZCD39T	B01BY03IU8		Unknown					0	0	0	0	0		0	0	0
LYQ2015W0	X000ZCD37V	B01BY03G1O		Unknown					0	0	0	0	0		0	0	0
MNQ-N7188-K0-M	X001CK3J3X	B01N2VVWDE		Unknown					0	0	0	0	0		0	0	0
MNQ-N7188-K0-S	X001CJKEYV	B01MQXZFP6		Unknown					0	0	0	0	0		0	0	0
MNQ-N7188-K0-XS	X001CIDN59	B01MY079LI		Unknown					0	0	0	0	0		0	0	0
MNQ-N7188-W0-2XL	X001CN6SR9	B01N1UAIN5		Unknown					0	0	0	0	0		0	0	0
MNQ-N7188-W0-L	X001CIDDEF	B01NBMJTOI		Unknown					0	0	0	0	0		0	0	0
MNQ-N7188-W0-M	X001CIDDYF	B01N4FYEIH		Unknown					0	0	0	0	0		0	0	0
MNQ-N7188-W0-S	X001CHU547	B01MRZD1BB		Unknown					0	0	0	0	0		0	0	0
MNQ-N7188-W0-XS	X001CHS87D	B01N9JKZ8Q		Unknown					0	0	0	0	0		0	0	0
MNQ-N718B2XL	X000UAEMYV	B0147Z26BY		Unknown					0	0	0	0	0		0	0	0
MNQ-N718BM	X000UAEN09	B014V8EFGG		Unknown					0	0	0	0	0		0	0	0
MNQ-N718BS	X000UAEN0T	B014V8ECLO		Unknown					0	0	0	0	0		0	0	0
MNQ-N718BXL-1	X000UH6A7B	B0152FE5KS		Unknown					0	0	0	0	0		0	0	0
MNQ-N718BXXL	X000VTADOT	B016WIS172		Unknown					0	0	0	0	0		0	0	0
MNQ-N718W0XL	X000VTADNZ	B016WIS3BG		Unknown					0	0	0	0	0		0	0	0
MNQ-N718WM	X000UAEN1N	B0147Z1UBG		Unknown					0	0	0	0	0		0	0	0
MNQ-N718WXL	X000UAEMZ5	B0147Z1ZG6		Unknown					0	0	0	0	0		0	0	0
MY-0036NEW-B0	X001LBGJML	B07653CXFQ		Unknown					0	0	0	0	0		0	0	0
MY-0036NEW-K0	X001LBJNLZ	B07651DDLY		Unknown					0	0	0	0	0		0	0	0
MY-0036NEW-KA	X001LB6G5V	B07653JNDQ		Unknown					0	0	0	0	0		0	0	0
MY-0036NEW-OR	X001LBN7JT	B07655X3PR		Unknown					0	0	0	0	0		0	0	0
MY-CL1925-E0-L	X001KDZ3UJ	B07528XSQH		Unknown					0	0	0	0	0		0	0	0
MY-CL1925-E0-M	X001KE4MGT	B07525WJC3		Unknown					0	0	0	0	0		0	0	0
MY-CL1925-E0-S	X001KEDCER	B07529THJ8		Unknown					0	0	0	0	0		0	0	0
MY-CL1925-E0-XL	X001KDWXGV	B07523CW4Z		Unknown					0	0	0	0	0		0	0	0
MY-CL1925-G7-M	X001JZLC67	B0752B5RN9		Unknown					0	0	0	0	0		0	0	0
MY-CL1925-G7-S	X001JZKAZB	B0752FH1P7		Unknown					0	0	0	0	0		0	0	0
MY-CL1925-R6-L	X001KDZ4FX	B0752FF9R6		Unknown					0	0	0	0	0		0	0	0
MY-CL1925-R6-M	X001KEF0AV	B07527KPYJ		Unknown					0	0	0	0	0		0	0	0
MY-CL1925-R6-S	X001KEDRNX	B0752BS1TY		Unknown					0	0	0	0	0		0	0	0
MY-CL1925-R6-XL	X001KDYX2D	B0752769HX		Unknown					0	0	0	0	0		0	0	0
MY-CL1925-W0-M	X001JZHWVL	B0752CJ6BP		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-BR-M	X001KNIDSD	B075FPFDKQ		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-BR-S	X001KMO0KJ	B075FQ91LS		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-BR-XL	X001KNIDSN	B075FPST59		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-GR-L	X001KNN88D	B075FPMY8N		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-GR-M	X001KMNZW3	B075FPQZ9W		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-GR-S	X001KMNZMX	B075FQ93BX		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-GR-XL	X001KNLI49	B075FQG6VF		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-K0-L	X001KNN883	B075FNBNG6		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-K0-M	X001KNN4YB	B075FPT9Y5		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-K0-S	X001KNLGSH	B075FPF652		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-K0-XL	X001KMNZN7	B075FQK5BB		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-KH-L	X001KNMC7B	B075FPPBRC		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-KH-M	X001KMNZWD	B075FQ8554		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-KH-S	X001KMO027	B075FLSKCB		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-KH-XL	X001KMNZNH	B075FQQZHK		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-OR-L	X001KNIDS3	B075FRDMYP		Unknown					0	0	0	0	0		0	0	0
MY-HM1206-OR-M	X001KNLGSR	B075FHH1V7		Unknown					0	0	0	0	0		0	0	0
MY-MU0036-B0	X001V9W1P7	B07GP5GM6T		Unknown					0	0	0	0	0		0	0	0
MY-MU0036-K0	X001VALFX5	B07GP4TNR3		Unknown					0	0	0	0	0		0	0	0
MY-MU0036-KA	X001V9W1I9	B07GP6PHBK		Unknown					0	0	0	0	0		0	0	0
MY-MU0036-OR	X001VA7C91	B07GP7MP9Q		Unknown					0	0	0	0	0		0	0	0
MY-MU0036-PI	X001VALIN7	B07GP2YWC4		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-BR-M	X001V8N9AJ	B07GN85CRC		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-BR-S	X001V90JVP	B07GN8CMTC		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-BR-XL	X001V8S1ON	B07GNBVJLQ		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-GR-L	X001V8UNUX	B07GN8RKPB		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-GR-M	X001V8ZIYT	B07GN7T7XX		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-GR-S	X001V973RD	B07GNLG1J4		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-GR-XL	X001V8UNJT	B07GNF1SJH		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-K0-L	X001V936EH	B07GN95HGD		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-K0-M	X001V90D9N	B07GN9NXVP		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-K0-S	X001V8OBAL	B07GN91CYP		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-K0-XL	X001V936E7	B07GNBLCTX		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-KH-L	X001V8UN53	B07GN9JQNW		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-KH-M	X001V8ZJH5	B07GNCD68C		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-KH-S	X001V95YRJ	B07GNHP7BX		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-KH-XL	X001V8ZJQB	B07GNFGT7V		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-OR-L	X001V8ZJHF	B07GN8PXD1		Unknown					0	0	0	0	0		0	0	0
MY-MU1206-OR-M	X001V8N9HR	B07GN9KPZJ		Unknown					0	0	0	0	0		0	0	0
MY-MU1925-E0-M	X001V8ZJ5R	B07GN7GCL9		Unknown					0	0	0	0	0		0	0	0
MY-MU1925-E0-S	X001V8UMGX	B07GNDH5BL		Unknown					0	0	0	0	0		0	0	0
MY-MU1925-E0-XL	X001V8UNM1	B07GNC7DV9		Unknown					0	0	0	0	0		0	0	0
MY-MU1925-G7-M	X001V8UDZD	B07GNBJW69		Unknown					0	0	0	0	0		0	0	0
MY-MU1925-G7-S	X001V8UMJF	B07GN91JVD		Unknown					0	0	0	0	0		0	0	0
MY-MU1925-R6-L	X001V902KX	B07GN8B52H		Unknown					0	0	0	0	0		0	0	0
MY-MU1925-R6-M	X001V8UMGN	B07GN9N7SB		Unknown					0	0	0	0	0		0	0	0
MY-MU1925-R6-S	X001V8ZJ5H	B07GN8545S		Unknown					0	0	0	0	0		0	0	0
MZ-SV2843BD	X000XW916F	B019I2YXCQ		Unknown					0	0	0	0	0		0	0	0
MZ-SV2843E0	X000XW916P	B019I2YWJK		Unknown					0	0	0	0	0		0	0	0
MZ-SV2843K0	X000XW918D	B019I2Z01Y		Unknown					0	0	0	0	0		0	0	0
MZ-SV2843KQ	X000XW918N	B019I2YYMU		Unknown					0	0	0	0	0		0	0	0
MZ-SV2843N5	X000XWA4HZ	B019I2YZ6U		Unknown					0	0	0	0	0		0	0	0
MZ-SV2843N5-CA	X001N8QCE7	B076KJ53HX	MiYang Trendy Warm Chunky Soft Stretch Cable Knit Beanie Skully Coffee	New	40.00	No		Yes	2	2	0	0	2	3066.18	0	0	0
MZ-SV2843ZL	X000XW9165	B019I2Z0LE		Unknown					0	0	0	0	0		0	0	0
PA-MC0717-B0-L	X001UMWEON	B07G3171DS	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	2	1	0	1	2	2962.62	0	0	0
PA-MC0717-B0-M	X001UMWLA5	B07G32MKHV	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	2	2	0	0	2	2962.62	0	0	0
PA-MC0717-B0-S	X001UMWOLB	B07G31RQSY	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	2	2	0	0	2	2962.62	0	0	0
PA-MC0717-B0-XL	X001UMW20T	B07G315YM5	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	0	0	0	0	0	2962.62	0	0	0
PA-MC0717-B0-XXL	X001UMTCZR	B07G31KZK2	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	1	1	0	0	1	2962.62	0	0	0
PA-MC0717-B0-XXXL	X001UMVGEH	B07G2ZXL8Z	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	2	2	0	0	2	2962.62	0	0	0
PA-MC0717-E0-L	X001U6CACF	B07FMS1LNH	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	0	0	0	0	0	2968.84	0	0	0
PA-MC0717-E0-M	X001U63JHZ	B07FMVKJTF	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	1	1	0	0	1	2962.62	0	0	0
PA-MC0717-E0-S	X001U6XC1D	B07FMWDCPZ	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	2	2	0	0	2	2962.62	0	0	0
PA-MC0717-E0-XL	X001U63JM5	B07FMWPVJZ	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	0	0	0	0	0	2962.62	0	0	0
PA-MC0717-E0-XXL	X001U6TTFB	B07FMWC1WR	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	1	1	0	0	1	2962.62	0	0	0
PA-MC0717-E0-XXXL	X001U6TT4R	B07FMZB63J	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	0	0	0	0	0	2962.62	0	0	0
PA-MC0717-GR-L	X001UMUZ1H	B07G31PRLT	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	0	0	0	0	0	2962.62	0	0	0
PA-MC0717-GR-M	X001UMVFAH	B07G31MQJM	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	0	0	0	0	0	2962.62	0	0	0
PA-MC0717-GR-S	X001UMVGF1	B07G2ZSS5M	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	19.99	No		Yes	1	1	0	0	1	2962.62	0	0	0
