snapshot-date	sku	fnsku	ASIN	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest-price-new	lowest-price-used	Recommended action
2018-08-24	LYQ-NA1010-W0-XL	X001DNRKNT	B01KO0SDZY	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress XL White	New	1	0	1	0	0	0	0	CAD	1	0.6	0	0.0	0	2	5	7	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-MCZQ159B0M	X001QE0IHZ	B07BLQHPLB	MiYang Womens Plus Size Back Polka Dot Classic 2 Pc Plus Size Tankini	New	2	0	2	0	0	0	0	CAD	2	3.52	0	0.0	0	1	1	3	Low conversion	23.99	23.99	23.99	0.0	Lower price
2018-08-24	YZ-NA13037EZ4L	X001GD4WWX	B01AXSDEWO	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag 4XL/UK size XL,Blue and Green	New	5	0	5	0	0	0	0	CAD	5	10.5	0	0.0	2	4	7	9	Low conversion	40.0	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MC5020ST-S	X001TT01RT	B01F4YO5Y8	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	2	0	2	0	0	0	0	CAD	0	0.0	0	0.0	0	2	2	2		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA263100-1L	X001LCDPWR	B01A6WG3RA	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear	New	4	0	1	0	3	0	0	CAD	4	5.35	0	0.0	0	0	2	2	Low conversion	40.0	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCCL173-K0-XXL	X001P1XK1Z	B079NSKLJX	Women's Flounced Striped High Waited Swimsuit Two Piece Bikini Set Black XXL	New	13	0	13	0	0	0	0	CAD	13	16.58	0	0.0	5	42	69	72		25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MC2500-K0-XL	X001T4SGU3	B07D35D1KR	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	1	0	1	0	0	0	0	CAD	1	0.81	0	0.0	0	1	1	1		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCBK187-P0-2XL	X001T4Z421	B07BMYFH4Z	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCBK187-Y0-L	X001T4Z41R	B07BMXFVDM	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	1	12	14	14		29.99	29.99	29.99	0.0	Lower price
2018-08-24	LYQ-NA1010-Z0-2X	X001F1D4IT	B06XYRGGZJ	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress 2XL Violet	New	9	0	0	0	9	0	0	CAD	0	0.0	9	10.85	1	1	1	1		21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-MCHM17077-B0-L	X001PXGUGF	B07BBPBJJB	MiYang Women's Two Piece Off Shoulder Swimsuits High Waisted Bikini Set	New	1	0	1	0	0	0	0	CAD	1	1.03	0	0.0	0	0	1	4	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-MCHY025-K0-2XL	X001T5BR67	B07CNHD4P3	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	2	0	2	0	0	0	0	CAD	2	1.4	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA15827-K0-M	X001N8PMRZ	B01N44N74S	MiYang Women's Plus Size Ruffled One Piece Tankini Printed-Hem Ruffled Swim Dress	New	2	0	0	0	2	0	0	CAD	0	0.0	2	7.44	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	LYQ-NA1010-P0-XL	X001DNQBFR	B01BCZBKJ6	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress XL	New	16	0	10	3	3	0	0	CAD	16	9.64	0	0.0	0	0	0	1	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-MC5129-G0YH-3XL	X001T4WLEF	B07CL3NM4L	MiYang Plus Size Floral Swimwear One Piece Swimdress for Women Skirted Swimsuit Yellow Floral 3XL(US 14W-16W)	New	7	0	7	0	0	0	0	CAD	7	11.37	0	0.0	0	1	3	5	Low conversion	30.99	30.99	30.99	0.0	Lower price
2018-08-24	YZ-NA13037Pu1L	X001LCE1A7	B01AXSDB2C	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag XL/UK size S Purple	New	6	0	6	0	0	0	0	CAD	6	13.39	0	0.0	1	1	2	3		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MC181-W0-M	X001R2D2K1	B07BDHGV81	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women White M	New	11	0	11	0	0	0	0	CAD	0	0.0	0	0.0	0	9	13	14		20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-MC5129-G0-XL	X001T63S31	B07CLM12L1	MiYang Plus Size Floral Swimwear One Piece Swimdress for Women Skirted Swimsuit Green XL(US 14-16)	New	1	0	1	0	0	0	0	CAD	1	1.62	0	0.0	0	3	10	11	Low conversion	30.99	30.99	30.99	0.0	Lower price
2018-08-24	YZ-MCHM172-ZL-L	X001O763Y1	B078X7FL96	MiYang Womens One Piece Floral Lace Swimwear Printed Multi-rope Harness Bathing Suit	New	19	0	19	0	0	0	0	CAD	0	0.0	0	0.0	1	21	51	71		21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-NA5119-YT-3XL	X001GSVK2X	B01HFYMTRK	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Swimsuit  Black Cherry X-Large	New	6	0	6	0	0	0	0	CAD	0	0.0	0	0.0	4	15	37	37		59.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-MCYF184-ZLBD-2XL	X001T1ELQT	B07DKGQ2G5	MiYang Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Navy Polka Dot 2XL	New	2	0	2	0	0	0	0	CAD	2	2.89	0	0.0	0	0	2	2	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MCYF184-ZLBD-S	X001T1BJ9B	B07DKD84MJ	MiYang Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Navy Polka Dot S	New	1	0	1	0	0	0	0	CAD	1	1.45	0	0.0	0	1	6	6	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MCZQ187-K0-3X	X001OOX851	B0799M9ZJD	MiYang Women Maternity Pregnancy Halter Black Floral Tankini Swimsuit	New	5	0	5	0	0	0	0	CAD	5	8.69	0	0.0	0	0	5	13	Low conversion	40.0	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MCCL173-OR-L	X001P2UK6H	B079NTDSPB	Women's Flounced Striped High Waited Swimsuit Two Piece Bikini Set Orange L	New	25	0	25	0	0	0	0	CAD	5	6.38	0	0.0	13	66	107	115		19.99	19.99	19.99	0.0	Lower price
2018-08-24	XZ-MC488-G0-4445	X001UNKG6Z	B07G3X3SJD	MiYang Fish Animal Beach Slippers Summer Pool Sandals Funny Women Men	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	1	1	1	1		19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-MCYF184-ZLBD-XL	X001T1BJ91	B07DKC6BTL	MiYang Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Navy Polka Dot XL	New	2	0	2	0	0	0	0	CAD	2	2.89	0	0.0	0	0	5	5	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	PA-MC0717-B0-XXL	X001UMTCZR	B07G31KZK2	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	1	0	1	0	0	0	0	CAD	1	1.19	0	0.0	0	1	1	1	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	CA-HM1789-ZL-S	X001DO6949	B06XXF89VM	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	24	0	24	0	0	0	0	CAD	24	7.22	0	0.0	2	6	39	49	Low conversion	15.99	15.99	15.99	0.0	Lower price
2018-08-24	YZ-MCHM170-WI-L	X001OBC47R	B078Z5C7DK	MiYang Women's Sexy Bandage Bikini Set Push-up Padded 2 Piece Swimsuit Swimwear	New	6	0	6	0	0	0	0	CAD	5	6.0	0	0.0	0	1	6	12	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	LYQ-29CA-G7-S	X001DO1CO1	B06XZ5SZS5	MiYang Women's Long Sleeve Casual Loose T-Shirt Dress Army Green S	New	6	0	0	0	6	0	0	CAD	0	0.0	6	10.52	1	1	1	1	Low conversion	20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-MC5119ZL-S	X001Q5PIV5	B07BHJDC8B	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Navy Blue S	New	7	0	7	0	0	0	0	CAD	7	8.88	0	0.0	0	4	7	11	Low conversion	35.99	35.99	35.99	0.0	Lower price
2018-08-24	DK-MCCL315-BF-XL	X001QB9C6L	B07BGZRVRZ	High-Waisted Strappy Side Floral Casual Bikini Bottoms Butterfly US 12	New	1	0	0	1	0	0	0	CAD	1	0.47	0	0.0	0	0	0	0	Low conversion	16.99	16.99	16.99	0.0	Lower price
2018-08-24	YZ-NA5505LbS	X001LEJN0D	B01G3JEO62	MiYang Women's Tankini Striped Vintage Swim Dress (Light Blue Small)	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	0	0	0	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	CA-LYQ2015K0	X001O8SFN7	B06XZ3CHRY	MiYang Women's V-Neck Hot Drilling Wrinkle Long Beach Dress	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	0	1	1	1	Low conversion	18.99	18.99	18.99	0.0	Lower price
2018-08-24	YZ-MC5119-ZLYH-2XL	X001Q5Q5NF	B07BHKB36F	MiYang Women's Plus-Size Floral Shaping Body One Piece Swim Dresses Swimsuit 2XL	New	16	0	16	0	0	0	0	CAD	16	23.21	0	0.0	0	3	3	5	Low conversion	35.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-NA5505-K0-M	X001Q156LL	B071LFK69M	MiYang Women's Tankini Striped Vintage Swim Dress (Black Medium)	New	7	0	7	0	0	0	0	CAD	7	6.09	0	0.0	2	3	9	14	Low conversion	35.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-NA1521-RL-XL	X001ODJNXD	B06X9G7C3F	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover up Swimsuit	New	3	0	0	3	0	0	0	CAD	3	8.7	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA9007Sa8L	X001DNNJVV	B01MQJP6LF	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear	New	1	0	1	0	0	0	0	CAD	1	0.84	0	0.0	0	1	2	4		32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MC5020ST-M	X001TT1OB1	B01F4YO7SC	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	1	0	1	0	0	0	0	CAD	1	1.5	0	0.0	0	1	1	1	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA15827-SB-3X	X001N9F55D	B06XDLY8K4	MiYang Women's Plus Size Ruffled One Piece Tankini Printed-Hem Ruffled Swim Dress	New	2	0	2	0	0	0	0	CAD	2	3.72	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	LYQ-MCCS04-CO-2XL	X001PLBGAH	B0761PPSRV	MiYang Casual Long Sleeve Shirt Pockets Dress Fall Clothes for Women Coffee XX-Large	New	2	0	0	2	0	0	0	CAD	2	2.75	0	0.0	0	0	0	0	Low traffic	21.99	21.99	21.99	0.0	Advertise listing
2018-08-24	CA-HM1789-ZL-2XL	X001DNO0FF	B06XXF7D82	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	21	0	21	0	0	0	0	CAD	21	6.32	0	0.0	0	0	13	22	Low conversion	15.99	15.99	15.99	0.0	Lower price
2018-08-24	YZ-MCTW32-PI-M	X001USVOFR	B07G7YGBVZ	Push up Striped Bikini Sets Two Pieces V Neck Tie Front Swimsuit	New	2	0	2	0	0	0	0	CAD	0	0.0	0	0.0	0	0	0	0	Low traffic	29.99	29.99	29.99	0.0	Advertise listing
2018-08-24	SJ-NA204-W0-XS	X001MOYE6Z	B010SPNUJ4	MiYang Women's Floral Lace Beach Bikini Swimwear Cover-up, White, X-Small(US Size 0-2)	New	2	0	0	2	0	0	0	CAD	2	0.4	0	0.0	0	0	1	1	Low conversion	26.99	26.99	26.99	0.0	Lower price
2018-08-24	YZ-MC5129-ZLYH-3XL	X001T58KLH	B07CKW2DBN	MiYang Plus Size Floral Swimwear One Piece Swimdress for Women Skirted Swimsuit Navy Floral 3XL(US 14W-16W)	New	4	0	4	0	0	0	0	CAD	4	6.5	0	0.0	0	2	7	8	Low conversion	30.99	30.99	30.99	0.0	Lower price
2018-08-24	YZ-MC5129-K0YH-2XL	X001T66EOV	B07CKPKB3S	MiYang Plus Size Floral Swimwear One Piece Swimdress for Women Skirted Swimsuit Black Floral 2XL(US 16-18)	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	0	3	7	8		30.99	30.99	30.99	0.0	Lower price
2018-08-24	YZ7438K0XXL	X0014Z7G2V	B01F78AVEO	MiYang Vintage Sailor Pin Up Swimsuit One Piece Skirtini Cover Up Swimdress L Blackdot	New	2	0	2	0	0	0	0	CAD	0	0.0	0	0.0	1	5	7	9		40.0	32.99	32.99	0.0	Lower price
2018-08-24	LYQ-NA1010-R0-M	X001ESZAXP	B01N9LAAEZ	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress M Red	New	1	0	1	0	0	0	0	CAD	1	0.6	0	0.0	0	0	1	1	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	CA-HM1789-Dot-2XL	X001SO3DXT	B07DFG942Y	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	17	0	17	0	0	0	0	CAD	8	5.66	0	0.0	0	6	13	13	Low conversion	15.99	15.99	15.99	0.0	Lower price
2018-08-24	YZ-NA5505JR2L	X001GDCZDV	B01C9TE2BW	MiYang Women's Tankini Striped Vintage Swim Dress (Pink XX-Large)	New	7	0	7	0	0	0	0	CAD	7	9.6	0	0.0	0	0	1	2	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	CA-HM1789-B0-XXL	X001UHXQ4Z	B07FYJ186P	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	18	0	18	0	0	0	0	CAD	18	12.91	0	0.0	0	2	2	2		15.99	15.99	15.99	0.0	Lower price
2018-08-24	LYQ-NA1010-B0-L	X001EAMNY7	B01MDUC8WA	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress L Blue	New	2	0	0	1	1	0	0	CAD	2	1.21	0	0.0	1	2	2	3		21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-MCLK185-B0-XL	X001SY6ND1	B07C259PRQ	MiYang Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Patchwork Blue XL	New	3	0	3	0	0	0	0	CAD	3	2.55	0	0.0	0	0	1	2	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MC5020TW-S	X001TTAG15	B01HPQQEZQ	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	1	0	1	0	0	0	0	CAD	1	1.42	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCHM170-WI-XL	X001OALQG3	B078Z6JW2L	MiYang Women's Sexy Bandage Bikini Set Push-up Padded 2 Piece Swimsuit Swimwear	New	4	0	4	0	0	0	0	CAD	4	4.8	0	0.0	0	1	2	6	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-MCSJ1708-R0-S	X001PLBGOD	B06XSJDHB2	MiYang Floral Print Bandeau Blouson Adjustable Mio One Piece	New	2	0	0	2	0	0	0	CAD	2	3.88	0	0.0	0	0	0	0	Low traffic	22.99	22.99	22.99	0.0	Advertise listing
2018-08-24	YZ-MCHY025-B0-S	X001T65S43	B07CNN66QV	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	2	0	2	0	0	0	0	CAD	2	1.4	0	0.0	0	0	0	0	Low traffic	29.99	29.99	29.99	0.0	Advertise listing
2018-08-24	YZ-MCPP1705-K0-M	X001PJ5WQ3	B06XSG4Z8B	MiYang Vintage Starry Sky Convertible Black One Piece Swimsuit	New	2	0	2	0	0	0	0	CAD	2	3.28	0	0.0	0	1	2	2	Low conversion	22.99	22.99	22.99	0.0	Lower price
2018-08-24	YZ-MCYF184-B0-2XL	X001QJPAEV	B07BQS6XB8	Halter Maternity Tankini Tie-dye Striped Swimsuit Two Piece Set Navy XX-Large	New	2	0	2	0	0	0	0	CAD	2	2.91	0	0.0	1	3	5	6	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NALLHTXL	X001EA190L	B01F3E3964	MiYang Vintage Sailor Pin Up Swimsuit One Piece Skirtini Cover Up Swimdress M NavyBlue	New	2	0	2	0	0	0	0	CAD	2	2.45	0	0.0	0	0	0	2	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MCYF181-B0-S	X001QJK2ZX	B07BQQPQJ4	MiYang Halter Maternity Tankini Floral Pregnancy Triangle Swimsuit Blue Floral Small	New	2	0	2	0	0	0	0	CAD	2	2.53	0	0.0	0	0	0	0	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MCZQ165R05XL	X001O690L5	B078X9ZV4J	MiYang Women's American Open-Back Red White Blue Patriotic Tankini	New	2	0	0	0	2	0	0	CAD	0	0.0	2	7.66	0	0	0	0	Low traffic	23.99	23.99	23.99	0.0	Edit listing
2018-08-24	YZ-MC181-R0-XL	X001R1M8HP	B07BDGSQ6W	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Red XL	New	8	0	8	0	0	0	0	CAD	8	7.86	0	0.0	1	3	7	8	Low conversion	20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-CAY97Z2M	X001FCMOMF	B01EN7VPBI	MiYang Retro Vintage Striped One Piece Monokini Chevron Lines Swimsuit M Black and White Stripes	New	4	0	0	0	2	0	2	CAD	0	0.0	4	5.53	0	1	1	2	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	LYQ-MCMX02-R0-S	X001PXL3XP	B0761NKX15	MiYang Flare Sleeve Blouse Casual Dress Women Loose T-Shirt Swing Dress Dress Red S	New	2	0	0	2	0	0	0	CAD	2	2.67	0	0.0	0	0	0	0	Low traffic	25.99	25.99	25.99	0.0	Advertise listing
2018-08-24	PA-MC0717-GR-XXL	X001UMWOLV	B07G2ZRH2C	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	1	0	1	0	0	0	0	CAD	1	1.19	0	0.0	0	1	1	1	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-NA2631R01L	X001IX2B97	B01IOEHTKC	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear	New	2	0	2	0	0	0	0	CAD	2	3.27	0	0.0	0	0	1	2	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-CA1245G0M	X001LESP75	B01DLSNCJI	MiYang Women's Two Pieces Diamond Slim Tankini Suit Bathing Swimwear	New	1	0	0	0	1	0	0	CAD	0	0.0	1	2.18	0	1	3	3		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCZQ159B0L	X001QAYQTF	B07BLQMDF9	MiYang Womens Plus Size Back Polka Dot Classic 2 Pc Plus Size Tankini	New	2	0	2	0	0	0	0	CAD	2	3.33	0	0.0	0	0	3	4	Low conversion	23.99	23.99	23.99	0.0	Lower price
2018-08-24	YZ-NA5505JR	X001LESLF1	B00YAIA20G	MiYang Women's Tankini Striped Vintage Swim Dress (Pink X-Small)	New	3	0	3	0	0	0	0	CAD	3	2.1	0	0.0	0	1	1	1		32.99	32.99	32.99	0.0	Lower price
2018-08-24	LYQ-NA1010-K0-2X	X001DNN7QX	B01LAURHU4	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress 2X Black	New	4	0	0	0	4	0	0	CAD	0	0.0	4	12.66	1	1	1	1		21.99	21.99	21.99	0.0	Lower price
2018-08-24	LYQ-NA1010-G0-M	X001F2BQA1	B01MQPQHB5	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress M Green	New	5	0	0	4	1	0	0	CAD	4	2.53	1	1.26	0	0	1	1	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-MCZQL02-G0-S	X001P1W8HR	B079NDDD7J	MiYang Women's High Cut Deep V-neck Green Banana Leaves Strapless Swimwear One Piece Bkini Swimsuit	New	2	0	2	0	0	0	0	CAD	2	1.7	0	0.0	0	1	3	7	Low conversion	40.0	16.99	16.99	0.0	Lower price
2018-08-24	YZ-NA1521-BF-XL	X001GSWSOH	B06X9M7ZJZ	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover Up Swimsuit	New	4	0	4	0	0	0	0	CAD	4	11.6	0	0.0	0	0	2	2	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	DK-MCCL315-RF-XL	X001QBBME1	B07BGXBPYL	High-Waisted Strappy Side Floral Casual Bikini Bottoms Red US 12	New	1	0	0	1	0	0	0	CAD	1	0.47	0	0.0	0	0	0	0	Low conversion	16.99	16.99	16.99	0.0	Lower price
2018-08-24	YZ-MCYF184-B0-L	X001QJEOQ1	B07BQT2Q5Z	Halter Maternity Tankini Tie-dye Striped Swimsuit Two Piece Set Navy Large	New	1	0	1	0	0	0	0	CAD	1	1.45	0	0.0	1	7	13	14		29.99	29.99	29.99	0.0	Lower price
2018-08-24	XZ-MC488-G0-3839	X001UO5H09	B07G3W49D2	MiYang Fish Animal Beach Slippers Summer Pool Sandals Funny Women Men	New	2	0	2	0	0	0	0	CAD	0	0.0	0	0.0	0	0	0	0	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-NA9008Sa2L	X001LCE1G1	B015QZRSWG	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear Navy S	New	2	0	0	2	0	0	0	CAD	2	1.68	0	0.0	0	0	0	0	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MCLK185-B0-2XL	X001SY6129	B07CF74521	MiYang Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Patchwork Blue 2XL	New	4	0	4	0	0	0	0	CAD	4	3.41	0	0.0	0	0	1	1	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MC181-OR-2XL	X001R2AIDP	B07BDK27LB	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Orange XXL	New	14	0	14	0	0	0	0	CAD	14	8.59	0	0.0	0	2	8	8	Low conversion	20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZCA30CH-K0-XL	X001O8SJPL	B06XXCWXDT	MiYang Women's Sexy Crewneck One Piece Beachwear Bikini Monokini Swimsuit Black XL	New	1	0	1	0	0	0	0	CAD	1	0.82	0	0.0	0	0	3	3	Low conversion	59.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCBD01-R0-XS	X001QKUNXD	B07B7KFRHB	Womens High Waisted Bikini Set Flounce Top Two Piece Polka Dot Swimsuit	New	1	0	1	0	0	0	0	CAD	1	0.76	0	0.0	0	1	1	1	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	DK-MCCL315-R0-2XL	X001QBBETT	B07BGT52BQ	High-Waisted Strappy Side Casual Bikini Bottoms Red US 14	New	1	0	0	1	0	0	0	CAD	1	0.47	0	0.0	0	0	1	1	Low conversion	16.99	16.99	16.99	0.0	Lower price
2018-08-24	YZ-CA1245G0L	X001DNQBF7	B01DLSNDZG	MiYang Women's Two Pieces Diamond Slim Tankini Suit Bathing Swimwear	New	2	0	2	0	0	0	0	CAD	1	1.09	0	0.0	0	1	1	1		29.99	29.99	29.99	0.0	Lower price
2018-08-24	SJ-MCHM550-B0	X001PJ5UBP	B07B2VQW6G	MiYang Women's Bohemian Kimono Beach Bikini Cover Up Bohemian Floral Cardigan	New	4	0	2	2	0	0	0	CAD	4	4.17	0	0.0	1	4	15	15	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-NA9008Sa8L	X001FBN7MH	B01N94EU0L	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear	New	2	0	2	0	0	0	0	CAD	2	1.68	0	0.0	0	0	1	2	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-NA13037Or1L	X001LCOJNL	B01AXSD1OK	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag XL/UK size S Orange	New	2	0	0	0	2	0	0	CAD	0	0.0	2	8.7	0	0	0	0	Low conversion	40.0	29.99	29.99	0.0	Lower price
2018-08-24	XZ-MC488-G0-4243	X001UO6JND	B07G41BMLB	MiYang Fish Animal Beach Slippers Summer Pool Sandals Funny Women Men	New	2	0	2	0	0	0	0	CAD	0	0.0	0	0.0	0	0	0	0	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-MCHY025-OR-L	X001T696EL	B07CNMCSL3	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	2	0	2	0	0	0	0	CAD	2	1.4	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	SJ-NA204-R0-XL	X001F1D4J3	B019O6JK2O	MiYang Women's Floral Lace Beach Bikini Swimwear Cover-up Red XL(US Size 10-12)	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	0	1	1	2		26.99	26.99	26.99	0.0	Lower price
2018-08-24	YZ-NA15827-B0-5X	X001O4TBWF	B01N98BSX7	MiYang Women's Plus Size Ruffled One Piece Tankini Printed-Hem Ruffled Swim Dress	New	1	0	0	0	1	0	0	CAD	0	0.0	1	3.72	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	PA-MC0717-B0-L	X001UMWEON	B07G3171DS	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	2	0	2	0	0	0	0	CAD	2	2.37	0	0.0	0	0	0	0	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-NA9008Se9L	X001IWSKHF	B01MQJP2YK	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear	New	2	0	2	0	0	0	0	CAD	2	1.68	0	0.0	0	0	0	0	Low conversion	32.99	32.99	32.99	0.0	Lower price
