"(父） ASIN","（子）ASIN","商品名称","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订购数量 – B2B","订单商品数量转化率","商品转化率 – B2B","已订购商品销售额","已订购商品的销售额 – B2B","订单商品种类数","订单商品总数 – B2B"
"B07CM1YXQ6","B07CLSK94Z","Summer Mae Damen Badeanzug Einteiler Bademode Neckholder Rückenfrei Monokini Blau L","2","0.02%","3","0.02%","100%","1","0","50.00%","0.00%","€14.99","€0.00","1","0"
"B01I46KPO2","B07CLSPV2K","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","13","0.11%","16","0.10%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZYS92SS","B07CLSVW8C","Summer Mae Damen Bikini Set Vintage Bademode Ruffles Strap Badeanzug Weiß XXL","19","0.16%","31","0.19%","100%","6","0","31.58%","0.00%","€137.94","€0.00","6","0"
"B06ZYS92SS","B07CLT358V","Summer Mae Damen Bikini Set Vintage Bademode Ruffles Strap Badeanzug Weiß S","63","0.52%","89","0.56%","83%","6","0","9.52%","0.00%","€137.94","€0.00","6","0"
"B01I46KPO2","B07CLTDGRC","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","26","0.21%","33","0.21%","58%","2","0","7.69%","0.00%","€45.98","€0.00","2","0"
"B01I46KPO2","B07CLV1RWJ","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","19","0.16%","22","0.14%","100%","1","0","5.26%","0.00%","€22.99","€0.00","1","0"
"B01I46KPO2","B07CLV5CTK","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","10","0.08%","13","0.08%","100%","1","0","10.00%","0.00%","€22.99","€0.00","1","0"
"B01I46KPO2","B07CLVGYTP","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","19","0.16%","19","0.12%","68%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B01I46KPO2","B07CLVLH98","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","7","0.06%","7","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B01I46KPO2","B07CLWCV1M","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","17","0.14%","19","0.12%","58%","2","0","11.76%","0.00%","€45.98","€0.00","2","0"
"B01I46KPO2","B07CLXGHGT","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","8","0.07%","8","0.05%","100%","2","0","25.00%","0.00%","€45.98","€0.00","2","0"
"B06ZYS92SS","B07CLYTDDB","Summer Mae Damen Bikini Set Vintage Bademode Ruffles Strap Badeanzug Rot L","92","0.75%","116","0.73%","100%","15","0","16.30%","0.00%","€344.85","€0.00","15","0"
"B07CNTTHQJ","B07CLZ4S38","Sommer Mae Damen Monokini Mesh Badeanzug Push Up Figurformend Bademode Wein Rot M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM3NZH4","B07CLZ8GD4","Summer Mae Damen Einteiler Bademode Badeanzug Neckholder Rückenfrei Monokini XXL","1","0.01%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CNTTHQJ","B07CLZ8GD9","Sommer Mae Damen Monokini Mesh Badeanzug Push Up Figurformend Bademode Wein Rot XXL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM3NZH4","B07CLZKS2T","Summer Mae Damen Einteiler Bademode Badeanzug Neckholder Rückenfrei Monokini L","0","0.00%","0","0.00%","0%","2","0","0.00%","0.00%","€33.98","€0.00","2","0"
"B01I46KPO2","B07CLZL6LR","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","9","0.07%","10","0.06%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM3NZH4","B07CM13K9S","Summer Mae Damen Einteiler Bademode Badeanzug Neckholder Rückenfrei Monokini S","4","0.03%","9","0.06%","56%","1","0","25.00%","0.00%","€16.99","€0.00","1","0"
"B07CM1YXQ6","B07CM17RYD","Summer Mae Damen Badeanzug Einteiler Bademode Neckholder Rückenfrei Monokini Gelb XXL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM1YXQ6","B07CM18W15","Summer Mae Damen Badeanzug Einteiler Bademode Neckholder Rückenfrei Monokini Schwarz XL","2","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CNTTHQJ","B07CM18W2C","Sommer Mae Damen Monokini Mesh Badeanzug Push Up Figurformend Bademode Schwarz XL","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€22.99","€0.00","1","0"
"B06ZYS92SS","B07CM1GBHS","Summer Mae Damen Bikini Set Vintage Bademode Ruffles Strap Badeanzug Weiß L","131","1.07%","186","1.16%","85%","12","0","9.16%","0.00%","€275.88","€0.00","12","0"
"B07CM3NZH4","B07CM1NXRZ","Summer Mae Damen Einteiler Bademode Badeanzug Neckholder Rückenfrei Monokini XXL","2","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM1YXQ6","B07CM1S154","Summer Mae Damen Badeanzug Einteiler Bademode Neckholder Rückenfrei Monokini Schwarz M","3","0.02%","4","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM1YXQ6","B07CM1SXTQ","Summer Mae Damen Badeanzug Einteiler Bademode Neckholder Rückenfrei Monokini Blau XXL","1","0.01%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CNTTHQJ","B07CM1WHZ4","Sommer Mae Damen Monokini Mesh Badeanzug Push Up Figurformend Bademode Dunkel Blau M","1","0.01%","2","0.01%","100%","1","0","100.00%","0.00%","€22.99","€0.00","1","0"
"B06ZYS92SS","B07CM1YWXC","Summer Mae Damen Bikini Set Vintage Bademode Ruffles Strap Badeanzug Rot XXL","13","0.11%","18","0.11%","94%","4","0","30.77%","0.00%","€91.96","€0.00","4","0"
"B07CM1YXQ6","B07CM1YXQ6","Summer Mae Damen Badeanzug Einteiler Bademode Neckholder Rückenfrei Monokini","10","0.08%","10","0.06%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM1YXQ6","B07CM1ZQ51","Summer Mae Damen Badeanzug Einteiler Bademode Neckholder Rückenfrei Monokini Gelb M","11","0.09%","12","0.08%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM3NZH4","B07CM23R41","Summer Mae Damen Einteiler Bademode Badeanzug Neckholder Rückenfrei Monokini XL","2","0.02%","3","0.02%","100%","2","0","100.00%","0.00%","€33.98","€0.00","2","0"
"B01I46KPO2","B07CM241ZG","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","2","0.02%","2","0.01%","100%","2","0","100.00%","0.00%","€45.98","€0.00","2","0"
"B06ZYS92SS","B07CM2B6BD","Summer Mae Damen Bikini Set Vintage Bademode Ruffles Strap Badeanzug Weiß M","77","0.63%","101","0.63%","93%","10","0","12.99%","0.00%","€229.90","€0.00","10","0"
"B07CM1YXQ6","B07CM2GNGZ","Summer Mae Damen Badeanzug Einteiler Bademode Neckholder Rückenfrei Monokini Schwarz S","5","0.04%","5","0.03%","60%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM1YXQ6","B07CM384GJ","Summer Mae Damen Badeanzug Einteiler Bademode Neckholder Rückenfrei Monokini Blau M","3","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZYS92SS","B07CM3CK9V","Summer Mae Damen Bikini Set Vintage Bademode Ruffles Strap Badeanzug Rot M","64","0.52%","84","0.53%","99%","5","0","7.81%","0.00%","€114.95","€0.00","5","0"
"B07CM3NZH4","B07CM3NZH4","Summer Mae Damen Einteiler Bademode Badeanzug Neckholder Rückenfrei Monokini","40","0.33%","46","0.29%","13%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07DK8NBS8","B07CM3PR1X","Summer Mae Damen One Piece Lotosblatt Bademode Backless Cross Monokini Rot S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZYS92SS","B07CM3VVBX","Summer Mae Damen Bikini Set Vintage Bademode Ruffles Strap Badeanzug Weiß XL","155","1.27%","201","1.26%","100%","7","0","4.52%","0.00%","€160.93","€0.00","7","0"
"B07CM1YXQ6","B07CM3VVYT","Summer Mae Damen Badeanzug Einteiler Bademode Neckholder Rückenfrei Monokini Gelb L","6","0.05%","6","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM1YXQ6","B07CM48HV8","Summer Mae Damen Badeanzug Einteiler Bademode Neckholder Rückenfrei Monokini Blau S","3","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZYS92SS","B07CM5G41X","Summer Mae Damen Bikini Set Vintage Bademode Ruffles Strap Badeanzug Rot XL","83","0.68%","102","0.64%","100%","11","0","13.25%","0.00%","€252.89","€0.00","11","0"
"B07CM3NZH4","B07CM64H12","Summer Mae Damen Einteiler Bademode Badeanzug Neckholder Rückenfrei Monokini S","3","0.02%","4","0.03%","25%","1","0","33.33%","0.00%","€16.99","€0.00","1","0"
"B07CM1YXQ6","B07CM6788B","Summer Mae Damen Badeanzug Einteiler Bademode Neckholder Rückenfrei Monokini Gelb S","14","0.11%","16","0.10%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZYS92SS","B07CM8ZCFY","Summer Mae Damen Bikini Set Vintage Bademode Ruffles Strap Badeanzug Rot S","102","0.83%","123","0.77%","69%","6","0","5.88%","0.00%","€137.94","€0.00","6","0"
"B07CYT7MB8","B07CMQ1QNN","Sommer Mae Damen Quaste Badeanzug Plus Size Einteile Bademode Monokini Schwarz L","5","0.04%","5","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CYT7MB8","B07CMQ9XWQ","Sommer Mae Damen Quaste Badeanzug Plus Size Einteile Bademode Monokini Rosa XL","2","0.02%","4","0.03%","100%","1","0","50.00%","0.00%","€16.98","€0.00","1","0"
"B07CYT7MB8","B07CMST25C","Sommer Mae Damen Quaste Badeanzug Plus Size Einteile Bademode Monokini Rosa 3XL","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€16.98","€0.00","1","0"
"B071W61WYJ","B07CMTN1NG","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","3","0.02%","6","0.04%","100%","3","0","100.00%","0.00%","€59.97","€0.00","3","0"
"B071W61WYJ","B07CMWBQ87","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","1","0.01%","1","0.01%","100%","1","0","100.00%","0.00%","€19.99","€0.00","1","0"
"B07CYT7MB8","B07CMX49C7","Sommer Mae Damen Quaste Badeanzug Plus Size Einteile Bademode Monokini Schwarz 3XL","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€16.98","€0.00","1","0"
"B071W61WYJ","B07CMXMLWV","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","3","0.02%","3","0.02%","67%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071W61WYJ","B07CMY88K5","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071W61WYJ","B07CMYJT44","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","3","0.02%","4","0.03%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071W61WYJ","B07CMYXHQQ","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071W61WYJ","B07CMYXWBL","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","4","0.03%","5","0.03%","60%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071W61WYJ","B07CMZWH9V","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","1","0.01%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071W61WYJ","B07CN1SYBB","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","2","0.02%","2","0.01%","50%","1","0","50.00%","0.00%","€19.99","€0.00","1","0"
"B071W61WYJ","B07CN3Z81Y","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","6","0.05%","7","0.04%","86%","1","0","16.67%","0.00%","€19.99","€0.00","1","0"
"B01I46KPO2","B07CN74Q76","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","19","0.16%","20","0.13%","55%","1","0","5.26%","0.00%","€22.99","€0.00","1","0"
"B07CYT7MB8","B07CN7XR2X","Sommer Mae Damen Quaste Badeanzug Plus Size Einteile Bademode Monokini Rosa L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071W61WYJ","B07CN9MZZ3","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","4","0.03%","5","0.03%","100%","1","0","25.00%","0.00%","€19.99","€0.00","1","0"
"B07CYT7MB8","B07CNFRHMZ","Sommer Mae Damen Quaste Badeanzug Plus Size Einteile Bademode Monokini Blau L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B01I46KPO2","B07CNG7G7K","Sommer Mae Damen Badekleid Plus Size Badeanzug Einteile Bademode Drucken Monokini","1","0.01%","1","0.01%","100%","1","0","100.00%","0.00%","€22.99","€0.00","1","0"
"B071W61WYJ","B07CNGYJS6","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071W61WYJ","B07CNHMMNB","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","2","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CNTTHQJ","B07CNTTHQJ","Sommer Mae Damen Monokini Mesh Badeanzug Push Up Figurformend Bademode","4","0.03%","4","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CYT7MB8","B07CYT7MB8","Sommer Mae Damen Quaste Badeanzug Plus Size Einteile Bademode Monokini","8","0.07%","10","0.06%","10%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D3PVFKN","B07D3PVFKN","Mocotono Sommer Herren Kurzärmeliges Hemd Baumwolle Casual Freizeithemd für Männer","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B07DCQ53HT","Summer Mae Damen Tankini Retro Streifen Badekleider Rot XS","9","0.07%","9","0.06%","78%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B07DCQLNGD","Summer Mae Damen Tankini Retro Streifen Badekleider Rot L","7","0.06%","8","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B07DCQNWSP","Summer Mae Damen Tankini Retro Streifen Badekleider Rot M","5","0.04%","5","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B07DCRHWL6","Summer Mae Damen Tankini Retro Streifen Badekleider Rot S","3","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07DFCNBRX","B07DFCNBRX","Mocotono Herren Einfarbiges Langärmeliges Hemd Casual Baumwolle Freizeithemd","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07DPLYF8R","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Orange XXL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07DPM6NRB","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Druck L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07DPM9HDR","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Orange S","2","0.02%","2","0.01%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07DPMLL87","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Druck M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07DPN51P3","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Druck S","4","0.03%","5","0.03%","60%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07DPNCRCV","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Druck XXL","1","0.01%","4","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07DPNKTLQ","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Orange M","4","0.03%","4","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07DPPB249","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Orange L","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B07DPPSGPL","Summer Mae Schwangerschafts Tankini/Neckholder/Umstands-Bademode/Drucken/V-Neck Druck XL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
